	Username	Id	Tweet	Location
488	samusaraiva	75055506	RT @CarlaZambelli38: URGENTE: Maioria do STF DERRUBA liminar que permitiria que presos fossem soltos e mandados para prisão domiciliar, por…	Brasília-DF
489	rxmayora	711916434381647873	"RT @kellyabagat: [THREAD FYI]
Hello, I want to share my symptoms of COVID-19 to raise awareness and to make people calm.

I am a 24-year ol…"	Incheon, Republic of Korea
490	angelbello955	2673306827	RT @Foro_TV: #LoMásVisto China se disculpa por abusos contra médico que alertó sobre COVID-19 https://t.co/M8d7rwwUqm https://t.co/gyOZrYzI…	
491	vainboy_	606179284	"“covid-19 is not airborne” 

sorry if theres anything in the air that could contaminate my respiratory system, im wearing a fucking mask. PERIOD."	Singapore
492	magagaudino	36489445	RT @migoya: Nuestro país enfrenta un enemigo invisible, el COVID-19, aplaudimos y apoyamos el mensaje de nuestro Presidente y la unidad de…	Buenos Aires, Argentina
493	_hartlock	2837641642	La lluvia ayuda con el tema del #Covid_19 ?	de la vuelta en U
494	ioioamalia	385129349	RT @_helenar__: Me covid 19 vezes pra beija essa sua boca porfavo	Rio de Janeiro, Brasil
495	cesar_mayacela	828431867099611137	RT @Martinminguchi: Entre tanta mala noticia hay algunas buenas señales. Por ejemplo, que la quinina, que se usaba para el paludismo, puede…	Quito, Ecuador
496	sora_02	41983914	"RT @sopitas: La @SSalud_mx confirma 164 casos confirmados de #Covid_19 en México, así como 448 sospechosos.

El 2% de los pacientes confirm…"	Mexico
497	ChrisHoltbyUK	460241421	"RT @VicGovDHHS: Do you have travel plans?
For the most up-to-date advice visit Smart Traveller: https://t.co/Ycqb3ToEf3 

Information chang…"	Melbourne, Victoria
498	ValerPalacios	374170098	RT @Lima_ECpe: Coronavirus en Perú: el estricto protocolo para las muertes por COVID-19. Hasta el momento se han confirmado tres fallecidos…	Arequipa/Perú
499	tweetFACADE	597943673	"RT @charliekirk11: Yes, China is to blame for this global pandemic.

Fact:

China claimed that there was no ""evidence of human-to-human tra…"	
500	johnlparker1	3327223304	RT @BuckSexton: If chloroquine turns out to be even substantially effective in treating Covid-19- or any of these other therapeutics simila…	
501	nathalipuertol	1188511648539119617	RT @Grupo_Argos: Grupo Argos donará COP 10 mil millones a través de su fundación para incrementar la capacidad de atención del sistema de s…	
502	Mojeda117	1176693216055189504	RT @bradleyziffer: So, the last week I have been battling COVID-19 &amp; Pneumonia. Never in my life have I been this ill. “Young people aren’t…	Los Angeles, CA
503	liha_a	1076216189511176198	RT @oatila: Esse é o tipo de resultado que espero antes de noticiar algo. Absurdamente animador. Mandem pros médicos hidroxicloroquina e ou…	Guarulhos, Brasil
504	andelain38	917683684659965952	RT @JoeBiden: The Obama-Biden Administration set up the White House National Security Council Directorate for Global Health Security and Bi…	Australia
505	iampaulalovare	180688327	RT @Joseph_Morong: Sec. Nograles: pare, COVID-19 kalaban natin dito, hindi tayo tayo @gmanews	Earthlippines
506	_amourmicky	1736939334	"RT @Complex: JUST IN: U.S. company announces COVID-19 test you can take at home.

Full details: https://t.co/OskxwD6g6N https://t.co/Tid9WV…"	London, England
507	mbtpsd	1283653447	RT @mungship: ตั้งแต่ Covid-19 เริ่มดังในไทย ไม่เคยมีคนในทีมขอลาป่วยด้วยเหตุผล มีไข้ อีกเลยครับ	จ.นครราชสีมา, ประเทศไทย
508	RaphaGrande	3344563870	RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love	
509	GlendaMello05	1219827668113338368	"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…"	Juiz de Fora, Brasil
510	kuromoji7	1144301178756325381	RT @FOXLA: #BREAKING: A Glendora man who died just days ago after testing positive for COVID-19 recently visited Walt Disney World and Univ…	
511	brookeflorey	2612839442	RT @ronimarie_: BREAKING NEWS: The Catalina Wine Mixer has been cancelled due to the recent COVID-19 outbreak. https://t.co/rkHXrh2A1e	Whitehouse, TX
512	xobabyj_	2423731783	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	on a cloud.
513	Realcomordas	937561126556127232	I'd like to see @JoeBiden make a nationally televised address in prime time addressing the COVID-19 virus setting forth a well thought out, comprehensive plan for dealing with the pandemic. That would be a great contrast to loser @donaldtrump and would help to get Joe elected. https://t.co/oyKTO9Em6w	
514	JisasLawd	1240449161696137218	"RT @notyourtypx: Nobody: Make a wish!

Me: I wish covid-19 will end soon."	Another Dimension
515	manhakim9505	1339398331	RT @MuhyiddinYassin: Hentikan Penularan COVID-19 https://t.co/db7rZz2Ksc	
516	S_fai9555	3490170913	RT @firstchoice_TH: เพราะเราต้องดูแลตัวเอง ใช้คะแนน #FirstChoice รีวอร์ด 500 คะแนน แลกรับประกัน Covid 19 คุ้มครองทันที 60 วันจากพรูเด็นเชีย…	
517	DawsonMdhoust	818660875259277313	RT @OhToFreeCanada: Globalist run Canada slow to close air traffic, no orders placed for ventilators will beg/pay for  license to manufactu…	
518	cogitounboxed	2701924484	RT @pcmullen: @AndrewJSweeney @jbarro How about he fire a shot over COVID-19's bow. Better use of ammunition at the moment.	
519	iyamtoo	19414346	RT @AymanM: I want you to watch this video and see for yourself the difference between how Paris one of the most touristic cities in the wo…	Washington, USA
520	DianeMoody2	554142612	RT @JoJoFromJerz: How would you grade donald trump’s leadership in the nation's fight against COVID-19... shockingly abysmal, fucking awful…	
521	Noah_Wlson	3884640675	RT @waresxx: COVID-19.2 : All bugs fixed. Improved performances.	North Augusta, SC
522	cam7192003	237937711	RT @VoteRiders: Kentucky's General Assembly passed a strict photo ID bill that could make voting even more difficult in November. DMV offic…	St. Paul, MN
523	RepisoAndrea	104046877	RT @ladiscusioncl: Cuatro funcionarios con Covid-19: Se habrían contagiado en reunión en Chillán → https://t.co/JHsqmJLcO3	
524	CoraliaCastil10	1083458094439362560	@memeq10xxesa @OscarPicardo @rikirraka @UFGoficial @nayibbukele @minsalud Muy de acuerdo con tu comentario para casos de COVID-19 Necesitas ventilación invasiva.	Tela, Honduras
525	maxri4	701963913139716096	RT @carterforva: I'm old enough to remember when Joe Biden said Italy has a universal healthcare system and they're struggling with COVID-1…	
526	orchdea	816103205641695232	RT @LuwKGames: Today, my gorgeous boy was rushed to hospital, he’s currently got pneumonia and been tested for Covid-19 and in isolation wi…	
527	RodSanZen	45721880	RT @saturninsta: Confirmen si lo único que les preocupa de contagiarse de COVID-19 es la posibilidad de ser el transmisor del virus hacia s…	Ecuador
528	TRAEG3	152810355	RT @NPR: Sen. Richard Burr sold personal stocks worth between $628,000 and $1.72 million in 33 separate transactions on Feb. 13, before the…	
529	H3ct0r4ndr3s	1395889729	"RT @elenaBulnes1: POR FAVOR DIFUNDIR 
Quienes hayan tomado vuelo LATAM LA 751   Lunes 16 , São Paulo /Santiago  salida 18.10 / llegada 22.1…"	os bk s
530	laji_11	1082255679937626113	RT @ballsupachai1: สถานการณ์การแพร่ระบาดในประเทศไทย จังหวัดที่มีผู้ติดเชื้อโควิด-19 ข้อมูลเมื่อวันที่ 19 มี.ค.63 #เรื่องเล่าเช้านี้ #โควิด1…	Thailand
531	saltedsalt1	1024143372737556481	RT @igsaladsnake: Covid-19 more likely CoMID-19 this arc sucks	
532	arvindgunasekar	112709207	RT @JustinTrudeau: As you cope with the COVID-19 situation, we're focused on helping you get through this. Here’s what we’re doing to suppo…	New Delhi
533	mimimociiii	2656618088	RT @pwediero: Segamat dah 3 org +ve Covid-19 gais. Stay safe semua	Port Dickson
534	WallaceLamarcus	1174936914563985409	RT @SFASU: We want to update you on the latest decisions Stephen F. Austin State University (SFA) is taking in response to the ongoing spre…	Nacogdoches, TX
535	ceremonials	19086695	RT @timkmak: I asked Sen. Burr spokesperson Caitlin Carroll if her office had a comment re: the reports about the senator's stock sales ami…	they / them
536	pnbbxut	99949088	RT @waresxx: COVID-19.2 : All bugs fixed. Improved performances.	ประเทศไทย
537	ItalianTalentTV	1458395058	@Capezzone Il Punto è .... #ID2020  fate le vostre ricerche!  #coronavirus #Covid_19 #Covid_19 #iorestoacasa #quarantena #guerra	RT
538	roqueeew	1087451067279966209	RT @oatila: Esse é o tipo de resultado que espero antes de noticiar algo. Absurdamente animador. Mandem pros médicos hidroxicloroquina e ou…	Pindamonhangaba, Brasil
539	lagordaprimero	159144782	RT @ninjakarasha: Todos tenemos una persona que nos angustia muchisimo con este tema del COVID-19 porque sabemos que si llega a contagiarse…	Encarnacion, Paraguay
540	arntprmt	1106088053783724032	"RT @CraigCons: Prophet Muhammad balanced faith w/ reason.

He once saw a man leaving his camel w/ out tying it. He asked: “Why don’t you ti…"	
541	DaddyMadcap	605027783	RT @craymusic: Attention - due to the increased risk of COVID-19 I will be eating DOUBLE the ass. I apologize for the inconvenience this ma…	ARKANSAS
542	janggutttt	905506872052015104	"RT @laazull: Pesakit dipindahkn dari Hospital Kajang ke Hospital Sungai Buloh. FULL PROTECTION.

Please viral this, so that the people will…"	
543	the_carlll	1005746897968140288	RT @snackvampire: When covid 19 began hitting South Korea hard, South Korean celebrities came forward every day to donate money to the nati…	Lubbock, TX
544	wilson_musebe	4823838563	@RadioCitizenFM @vincentateya Uhuru should wake up and safe kenyans from this disaster. I haven't heard this department called disaster management since covid 19 came into kenya. Giving kenyans food is not enough . Let him waive the rent too.	Houston, TX
545	audreyfringe21	29236954	RT @RepSpeier: The biggest threat to America right now is not COVID-19 but @POTUS continuing to spew lies out about what is happening relat…	sacramento
546	CMisslin	531170086	"RT @Cap_Caleuche: Invito a la ""MEDICO"" mujer y defensora de los DDHH @mbachelet a que se ponga en primera línea a defender la vida humana e…"	
547	revprince	262490303	RT @ajaishukla: What was that @narendramodi address?! He’s famous for reducing everything to an event. But in reducing covid 19 to a one-da…	Princeton, NJ
548	lintang102938	905397717119016962	"RT @Restichayah: Nasib punya presiden jongos Cina ya gini. 
Cina yg sumber #COVID19ON Taoi yg mereka tuduh Indonesia  

https://t.co/BD5RFf…"	
549	mybbaekkom	3693477560	"Ito siya snsjs
https://t.co/ts5fWmQ9M7"	nu'est world domination
550	kaaitlynn	34041321	RT @carlyaquilino: If you feel sick please don’t waste the few COVID-19 tests they have. There are still a LOT of movie stars with no sympt…	
551	colorfulfirm	1124303177631723522	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	ประเทศไทย
552	GretchenNewsom	131930605	RT @IBEW569: IBEW 569 Members - report to work tomorrow! Details: https://t.co/4w1r0fTR7p	California
553	DjDonnyGiovanni	1615338620	"RT @baeonda: I’m 22 years old and I tested positive for COVID-19. 

I’ve been debating on posting, but I want to share my experience especi…"	
554	fhercho1986	750152157819658240	"RT @SinlineaMx: #DesmentidosDelDía 
👉Hugo López-Gatell desmiente que el Gobierno de México prohíba realizar pruebas de Covid-19. 
Acá la in…"	
555	Qonthebean	984236975505817600	RT @WannaBeReeceJr: Thought I had the Coronavirus but the doctor said it was just COVID-19🙏🏿 https://t.co/PkDqVJQMfj	
556	Atzihry_Hdz	4482032533	RT @MemesUAEH: Oficialmente ya hay dos casos de #Covid_19 en Pachuca y Mineral de la Reforma.😰	
557	chandio_dodo	3322117110	"#CoronaVirusUpdate
#StayAtHomeChallenge #Covid_19 @NoorulHudaShah @MuradAliShahPPP
عثمان بوزدار تو چائنا سے بھی آگے نکلے 😁😁😁😁😁😘😜😜😜😜😂😂😂 https://t.co/P9ukB9f09Z"	Karachi, Pakistan
558	emariana74	139808516	RT @jose_anton: Biomédica y hospital ABC Santa Fe no está haciendo pruebas de COVID-19 por que el gobierno mexicanos se los prohibió!! Con…	mexico
559	Cocopuppps	19521994	RT @DemSocialists: COVID-19 is teaching everyone what socialists already know: the whole world revolves around labor.	Chino Hills, CA
560	CarlosRaulPerd1	1139227128225026048	RT @CarlosRaulPerd1: Hoy #19demarzo, se confirmaron cinco nuevos casos de #COVID-19 para un acumulado de 16 en el país.#CubaSalva #CubaPorL…	Cuba
561	greenhkd	456516646	RT @BestStephen: .@VassyKapelos keeps saying people are confused about what they should do and not do in the Covid-19 pandemic. I’m not con…	Ottawa/NorOnt, Canada 
562	iluv2seok	713069390506242048	RT @ronimarie_: BREAKING NEWS: The Catalina Wine Mixer has been cancelled due to the recent COVID-19 outbreak. https://t.co/rkHXrh2A1e	he/him
563	disha	29640361	Some of you have messaged to ask how else you can help, below is a comprehensive list of charities in Singapore where you can help respond to community needs amidst #Covid_19 - https://t.co/7f08UrGem0	Singapore । 🌏
564	in4_med	1017647085196374017	RT @GovCanHealth: Do you have questions about #COVID19? Ask our virtual assistant, it can help you find what you need. https://t.co/EBjj29R…	Woolwich, Ontario
565	butterflifusion	94908676	RT @business: The FDA says it has not approved Chloroquine for Covid-19 use, contradicting the president's statement https://t.co/AtzMxn6Vgp	
566	JSSBennett	202242165	"RT @OldOttSouth: We have updated our COVID-19 related information section and we will continue to do so for the foreseeable future.

Our ""p…"	Ottawa, Ontario, Canada
567	0merfarukgokce	901469743911186433	"RT @dalierzincanli: Covıd-19 virüsüyle milletler üzerinde oluşturulmak istenen zincirin halkaları;
•Korku
•Kaygı
•Panik
•Kaos
Ve Dünya Sava…"	İstanbul, Türkiye
568	_garavatos_	212227776	"@MinSaludCol Desactualizados y desinfoemados como por variar. Quieren información actualizada? Vean esta página de la @JHUSystems , quienes han hecho un trabajo juicioso de seguimiento del #Covid_19 

https://t.co/vxbZPUObRc

@MinSaludCol tiene desfase de 30000 infectados a nivel mundial"	Bogota Colombia
569	Mas_Rifi	1133383227836719104	RT @e100ss: #SSInfo: Melalui akun twitternya, Pemprov Jawa Timur menyampaikan peta sebaran ODP dan PDP Covid-19 di Jatim sampai Kamis (19/3…	Jawa Timur, Indonesia
570	Cindydeleong	38519676	RT @nationalpost: Italy now has more deaths than China, despite having fewer cases https://t.co/AkhoPwpZxH https://t.co/eNlvXbImL0	Canada
571	xbrenx_	392107936	RT @ccp_mario: Hola México, Latinoamérica y el mundo... Soy la voz de Goku...! No les pido levantar los brazos para crear una Genkidama, pe…	Argentina
572	jfatmatos	2403367689	"RT @hoc111: Não entendo a discussão sobre culpa chinesa no COVID-19

Quando as queimadas/desmatamentos acontecem na Amazônia, o Brasil é re…"	
573	raphaparaiso	2497621226	"RT @bielsiqueiraRJ: “Fiquem tranquilos , nosso governo está pronto para enfrentar o coronavírus”

O governo:

COVID-19 #NaQuarentenaEu #vir…"	Bragança Paulista, Brasil
574	_IzzatAiman	230730811	"RT @AzwanHajiAli: SLM. 

SY SEDAR, JELAS DAN FAHAM POINT ANDA. 

DISINI SY MERAYU KEPADA SEMUA, PANDANG DAN FOKUS PD TITIK PERSAMAAN, UTK P…"	ROME-BAU
575	porsosweety	544129860	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	ประเทศไทย
576	Chapa14Viviana	1196913436015415296	RT @DiazCanelB: Decir Cuba es decir humanidad. Somos solidarios y responsables. #SomosCuba #SomosContinuidad https://t.co/NoaGyfCTiC Via @G…	
577	Anil_RP	231447773	RT @TruthSpeaksTuff: Coronavirus scare shoots up demand for India's raw turmeric - Great news for Turmeric farmers in both Telugu states, e…	
578	aldi_nuur	1195586041932992513	Karena ibadah bukan suatu alasan untuk mencegah covid-19 , Virus datang dari Allah dan Kesembuhan datang nya dari Allah	Malang, Jawa Timur
579	Irdinaiszan	866129525175799808	RT @Berry21st: TANDA-TANDA AWAL CORONA VIRUS  (COVID 19 ) SEBARKAN BAGI SEMUA TAHU. KITA BANTU ORANG INSHAALLAH TUHAN BANTU KITA 🤗 STAY AT…	Makkah Al Mukarrama, Kingdom of Saudi Arabia
580	socaltiger	56921919	RT @finebaum: We just received, perhaps, the most poignant call we've gotten on the COVID-19 situation. I would advise people, especially y…	Atlanta
581	cchpzii	2976383384	RT @poppula_lalisa: เห็นข่าวนี้แล้วโกรธมาก ต้องเหี้ยขนาดไหน (ขอใช้คำหยาบหน่อยเถอะ วันนี้2ทวิตแล้วที่ต้องใช้) เลวจริง เชื้อไวรัสที่แพร่ไปทั่…	กรุงเทพมหานคร, ประเทศไทย
582	LovelyNurseIAm	4011462203	RT @DearDean22: He told wealthy friends. Then cashed out a cool $1.4m in stock. Then voted AGAINST the covid-19 relief bill. He needs to go	
583	RoopaDhatt	18047319	A must read COVID-19 in Africa #COVID19 | #coronavirus | while a young population also immune compromised. #COVID19Africa ⁦@cdcafrica⁩  ⁦@WHOAFRO⁩  https://t.co/37vUjv7C8H	Washington, DC
584	TheyAdoreKyy_	1830062809	"RT @SoDebNair: White People: COVID-19

Black Folks: the RONA 

Gay People : Miss Rona 

😭☠️"	
585	byladyren	99816797	@faytally And putting their lives at risk for #Covid_19 during a pandemic	Las Vegas via Toronto
586	r_putrif	141185103	@iznafunny Bisa ga covid-19 berhenti sebentar,  5000tahun aja :(	Indonesia
587	highoffshaa	3373237828	RT @WannaBeReeceJr: Thought I had the Coronavirus but the doctor said it was just COVID-19🙏🏿 https://t.co/PkDqVJQMfj	
588	pabloblan	302322015	"RT @FLagos_Neumann: #China utiliza el #InterferonCubano para combatir #Covid_19 
#Italia pide ayuda a #medicoscubanos y mismo medicamento
#…"	Zona oeste Bs. As.
589	newcecelia	27344142	RT @donmoyn: Real-time evidence of flattening the curve. Lodi had the first Covid-19 case in Italy, and implemented a shutdown on Feb 23. B…	Kentucky, USA
590	afriquepresseCD	1112360027719954433	Covid-19: faute de moyens et de compétences techniques, le Burundi n'est pas en mesure de réaliser des tests sur des personnes en quarantaine.. https://t.co/gTPupRHYug https://t.co/vaXqAm2ruu	Kinshasa
591	MachinistsUnion	74829020	"✊ OUR HEROES! ✊

IAM Local 1406 members in Madison, WI are in a race against the clock to produce ventilators needed in the worldwide fight against the #COVID19 pandemic. https://t.co/oA0nSozkYM"	U.S. & Canada
592	maketrumpgoaway	742434226432270336	RT @kyledcheney: Wow, @timkmak obtained a recording of Sen. BURR three weeks ago in which he tells attendees of a private luncheon of dire…	
593	milagrosromeroc	134564003	"RT @peru21noticias: Vecino de uno de los fallecidos por #coronavirus: “Todos los del edificio hemos tenido contacto con él""
https://t.co/Cm…"	Lima
594	erikphitoyo1	530794437	RT @ForHumBUMN: Sebagai antisipasi penyebaran COVID-19, @PTJASAMARGA Tbk melalui PT Jasamarga Tollroad Operator (JMTO), menutup sementara f…	Madiun
595	Syukron_FA	292857203	"RT @asumsico: Kabar terbaru

- Wali Kota Bogor Bima Arya positif COVID-19

- Italia menjadi negara dengan angka kematian tertinggi di dunia…"	
596	JesuaMolina2	1154518404197490688	"RT @Mippcivzla: #19Mar |📢¡SEGUNDA ETIQUETA DEL DÍA!⏭  
#DespliegueNacionalClap

Gobierno Nacional garantiza el acceso a la alimentación, mi…"	San Cristóbal, Venezuela
597	antair123	865455626	RT @DipEdwinLuzardo: 4 casos de #Covid_19 en Helicoide deja expuesta la amenaza a la que son víctimas los presos políticos, el infortunio q…	Chile
598	redesdelapenins	90511741	RT @RonalVargasAray: La actitud del Ministro Salas de no brindar detalles sobre pacientes de COVID-19 no solo es ética, sino también acorde…	Costa Rica
599	cikkkk_yaaaa	3284954772	RT @MuhyiddinYassin: Hentikan Penularan COVID-19 https://t.co/db7rZz2Ksc	Malaysia
600	garod2204	527782685	RT @NoahPollak: Israeli pharmaceutical company Teva announces donation of 6 million Hydroxychloroquine tablets to US hospitals to fight Chi…	
601	TheOtherHepburn	266218050	RT @SethMacFarlane: Gee, if COVID-19 isn’t a hoax after all, is it possible climate change isn’t either? Should we perhaps learn something…	Saint Louis, MO
602	WanJihahh	433101503	RT @ryssssso: Dalam kekacauan covid-19 ni, just want to remind 22 March ni Israk Mikraj, if all these years tak pernah bagi perhatian. Now,…	Terengganu, Malaysia
603	Zee69835135	1162741950212034572	RT @TechCrunch: French study finds anti-malarial and antibiotic combo could reduce COVID-19 duration https://t.co/D2ORzTe6hV by @etheringto…	
604	ValleyPatriot	58911619	RT @Neoavatara: New study says 'high temperature and high relative humidity significantly reduce' spread of COVID-19 https://t.co/nXD6E80n7z	N. Andover, Massachusetts
605	pt8873	395007244	RT @VeraMBergen: New w/ @KimDozier: Anticipating an inevitable investigation into their handling of the COVID-19 outbreak, Trump officials…	Waynesville, OH
606	MKJCKTZN	87081300	RT @BrownInstitute: Our #COVID19 Micro-grant applications are due tomorrow at midnight. Five grants, each for $5,000, will be decided by Mo…	
607	maymunahxoxo	849916706	RT @muskaann0: The bat who caused COVID-19: https://t.co/yLWCDXNC4s	unicornvillage
608	ranier_hinojosa	750762390984257536	RT @ernestosamperp: Se ve que los demócratas que andan felices por la posible derrota de Sanders en las primarias de su partido no han leíd…	Guayaquil 
609	jlbschtt	109349007	@econokafka @MariaCabadas Gracias a las políticas actuales del gobierno (@lopezobrador_ ), a la ineptitud de todos, los muertos por el COVID-19 pueden superar en México las muertes por inseguridad.	Planet Earth
610	LizWhatsherface	44168713	RT @hayleyfarless: Maybe you haven’t seen yet but FOUR REPUBLICAN SENATORS USED THEIR PRIVATE CONGRESSIONAL BRIEFINGS ABOUT COVID-19 TO DUM…	Texas, USA
611	BestesEvers	2224371960	RT @TimRunsHisMouth: ANY and EVERY member of Congress who sold off stock after an early private briefing on COVID-19 should face severe con…	
612	IbarraLalioni	1150176744177045504	RT @GobiernoMX: Respetamos la decisión de otros países pero en México no habrá toque de queda ni restricción a las libertades para contener…	
613	MoriartyLab	768976342369071105	RT @CBCAlerts: Ontario could run out of ICU beds, ventilators in 37 days even if COVID-19 rates cut in half. Study underscores need for mor…	Toronto, Ontario
614	filipinorbit	887235333049286657	RT @witchious: BREAKING NEWS: Midsummer Festival has been cancelled due to the recent COVID-19 outbreak. https://t.co/DaJNgLAARN	Coachella, CA
615	lonegamer78	105708948	RT @barrett: Precisely *how many* republicans with direct knowledge of the medical and economic effects of Covid-19 delayed or downplayed t…	Los Angeles, CA, USA
616	readactedbih	148587602	RT @ABC11_WTVD: WATCH LIVE: What's happening with NC schools as we deal with COVID-19? @KaplanABC11 is asking State Superintendent Mark Joh…	Space
617	its_kingleek	143975421	RT @ArellanoSaul: Hearing 2 @Lakers got COVID-19  https://t.co/MVjyEjS2U8	Brooklyn, NY
618	Tulang_Godang	335094903	"RT @RizmaWidiono: Pemerintah Indonesia akan segera melaksanakan Tes Massal COVID-19. 

Tes akan menggunakan metode Rapid Test yg dinilai le…"	NKRI
619	pthsdss	1109416581971365888	"RT @gawingawan: ฝรั่งทำดูง่ายดี-เอามาแปลไทย

ตารางตรวจสอบอาการของโรค
ไวรัส #COVID19 / ไข้หวัดใหญ่ / ไข้หวัดธรรมดา

(17-03-2020)

#โควิท19 #…"	
620	arranmore1947	584937256	RT @sermoraes: The statue of Christ the Redeemer is lit up in the colors of the countries that are affected by the coronavirus disease (COV…	Ireland
621	mmoozic	736590500459872256	RT @KyleClark: Tip: If you’re calling it something other than COVID-19 or coronavirus at this point, everyone else knows why.	
622	australexia	1143908815756308480	RT @40SANDSHORTIEZ: BREAKING NEWS: Due to the recent COVID-19 outbreak, the winners for Danimals Crush Cup cruise sweepstakes with Zack and…	peka
623	beckymharris1	2845463094	RT @RepSpeier: The biggest threat to America right now is not COVID-19 but @POTUS continuing to spew lies out about what is happening relat…	
624	LupiElizeche	139915053	RT @ninjakarasha: Todos tenemos una persona que nos angustia muchisimo con este tema del COVID-19 porque sabemos que si llega a contagiarse…	Asuncion, Paraguay
625	Pardeepsuhag85	897384210947649536	RT @ChinaDaily: #OneMoment During quarantine don't worry about being alone, just play with yourself! #coronavirus #Covid_19 https://t.co/YX…	Panipat, India
626	dm__cat	957036107631296513	"RT @annymargarida: ATENÇÃO! 
NÃO ABRAM A APLICAÇÃO COVID 19 TRACKER POIS BLOQUEIA A MAIOR PARTE DOS TELEM. PERDE-SE TUDO E PEDEM DINHEIRO P…"	
627	tesrinana	843943866730528768	"“Fifisssss”, eso es no tener abuela, irresponsabilidad civil, mezquindad... lo ocultaron...como lo suponemos y se dijo... lo han importado!
Quienes? Los que viajan, los que se dicen “Fifis” aunque sean gatos!
👇🏻

https://t.co/kCsYZvPw3O"	
628	bajoilicious	1006981792753074176	RT @WannaBeReeceJr: Thought I had the Coronavirus but the doctor said it was just COVID-19🙏🏿 https://t.co/PkDqVJQMfj	Malaysia
629	vivekMi39843890	1040183039748276226	RT @narendramodi: On 22nd March 2020, let us observe a Janata Curfew and add strength to the fight against COVID-19. #IndiaFightsCorona. ht…	Hardoi Uttar Pradesh India
630	SoniaGarzaGzz	872945776183328768	"RT @AMMJE: #Comunicado La unión hace la fuerza que nos saca adelante frente a las adversidades.

Nos sumamos a las propuestas y llamado que…"	Monterrey, Nuevo León
631	BoredGrandma	1179963268636405760	RT @NoahPollak: Israeli pharmaceutical company Teva announces donation of 6 million Hydroxychloroquine tablets to US hospitals to fight Chi…	
632	annisarosmaliak	947804053	"RT @asumsico: Beredar kabar vaksin COVID-19 sudah ditemukan dan siap produksi massal.

Benarkah demikian? https://t.co/kdZZUByv61"	Bogor
633	SarayCo50952783	1239374683050573829	Si no me mata el covid-19,me mata la traga que tengo por usted 🤦‍♀️	La Dorada, Colombia
634	jirajrp	2899533866	"RT @jaomaecaption: สถานการณ์ Covid-19 ในไทยล่าสุด
มีผู้ติดเชื้อ 212 ราย เสียชีวิต 1 ราย 
เสียสติ 67 ล้านคน รวมกูด้วยจ้า🤣"	Bangkok
635	thiccy_martin	404645674	RT @40SANDSHORTIEZ: BREAKING NEWS: Due to the recent COVID-19 outbreak, the winners for Danimals Crush Cup cruise sweepstakes with Zack and…	Corpus Christi, TX
636	MuttaqinHielmy	1179640706794524672	"Teman-teman yang berada di wilayah Dalam kondisi penyebaran Covid-19 terkendali, umat Islam wajib menyelenggarakan sholat Jumat (Fatwa MUI)

Jgn mumpung lu, males sholat ga Jumat"	Indonesia
637	fnnadiaa	1140984428	"RT @Jasminsofea_: Untuk makluman Tn2:

6 subzone di Johor telah dikategorikan sebagai subzone berisiko tinggi penularan wabak COVID-19:

1.…"	Johor Bahru, Johor
638	LiveSahan	1185895550111158272	"#BREAKING Police curfew imposed in 21 Police areas lifted at 9am today (20) and will be reimposed at 12 noon until further notice.

ප්‍රදේශ 21කට බලපැවැත්වෙන ලෙස පනවනු ලැබූ ඇඳිරිනීතිය අද උදෑසන 9ට තාවලාකිකව අවසන්වී මධ්‍යහ්න 12ට නැවත දැනුම්දෙනතුරු ක්‍රියාත්මකයි
#SriLanka #Covid_19 https://t.co/HBOZkWtMcS"	Sri Lanka
639	Yalpacaa	323688490	"RT @SulaimanMdAli1: Pemberian Bantuan Khas Untuk Golongan Sasar yang terjejas akibat wabak COVID-19 di Melaka.
.
Penjaja dan Peniaga Kecil.…"	rahciew
640	suffering_malik	250265811	RT @otrapzin: covid 19? desculpa eu entendi convite pra ficar de love	
641	umagaabs	186482081	"RT @_ttinhoo: PESSOAL!!! 🚨🚨🚨🚨

Se vocês souberem de alguém que não está sabendo lidar com o isolamento por causa do COVID-19, e que está fi…"	sp.
642	studentnotting1	1179109935029870592	RT @NTUSport: Due to the uncertain times we are currently experiencing as a consequence of COVID-19, we have taken the decision to close ou…	Nottingham 
643	_faaraumainah6	3102870456	RT @Tsgxy_: Anggota polis Trafik Kuala Lumpur kena langgar semasa sedang bertugas Ops Covid-19. Pemandu berjaya ditahan. #Covid19 https://t…	Johor Bahru, Johor
644	adylizbeth23	261380246	RT @fmedina93: Quisiera reconocer al @GobYucatan  por su compromiso con la salud ante el COVID-19 sobretodo con los adultos mayores. Hoy me…	
